Tweet_ID,Timestamp,User_name,Location,Language,Tweet_text,Hashtags,ReTweets,Likes,Sentiment,cleaned_text
108223,2025-06-08 20:15:00,@hsani,Maharashtra,English,Enjoying the weekend vibes!,"#weekend,#traffic",51,102,Positive,Enjoying the weekend vibes!
108224,2025-06-08 20:16:00,@cborah,Rajasthan,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,50,66,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108225,2025-06-08 20:16:00,@ivanakuruvilla,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,100,151,Neutral,मैं फिल्म देखने गया था।
108226,2025-06-08 20:16:00,@azad76,West Bengal,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#मौसम",82,36,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108227,2025-06-08 20:16:00,@idass,Odisha,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,56,33,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108228,2025-06-08 20:17:00,@kapoorneysa,Uttar Pradesh,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,99,165,Neutral,आज मौसम बहुत अच्छा है।
108229,2025-06-08 20:17:00,@nsanghvi,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",83,77,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108230,2025-06-08 20:17:00,@anvibandi,Rajasthan,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",11,181,Neutral,मैं फिल्म देखने गया था।
108231,2025-06-08 20:17:00,@shayakchawla,Rajasthan,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",32,159,Negative,Traffic is crazy in Bangalore today.
108232,2025-06-08 20:18:00,@akhanna,Punjab,English,The new policy is disappointing.,#traffic,57,70,Negative,The new policy is disappointing.
108233,2025-06-08 20:18:00,@taimurramakrishnan,Karnataka,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,22,59,Neutral,आज मौसम बहुत अच्छा है।
108234,2025-06-08 20:18:00,@madhavwarrior,Assam,unknown,Enjoying the weekend vibes!,"#weekend,#policy",81,77,Positive,Enjoying the weekend vibes!
108235,2025-06-08 20:18:00,@gsen,Odisha,Hindi,मैं फिल्म देखने गया था।,#फिल्म,28,171,Neutral,मैं फिल्म देखने गया था।
108236,2025-06-08 20:19:00,@draman,Assam,unknown,Enjoying the weekend vibes!,#weekend,82,165,Positive,Enjoying the weekend vibes!
108237,2025-06-08 20:19:00,@qwason,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,56,86,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108238,2025-06-08 20:19:00,@surprerak,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",50,192,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108239,2025-06-08 20:19:00,@rrajagopal,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,23,181,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108240,2025-06-08 20:20:00,@jayeshbalakrishnan,Uttar Pradesh,English,The new policy is disappointing.,#policy,75,42,Negative,The new policy is disappointing.
108241,2025-06-08 20:20:00,@vanya53,Uttar Pradesh,unknown,Enjoying the weekend vibes!,"#policy,#traffic",51,185,Positive,Enjoying the weekend vibes!
108242,2025-06-08 20:20:00,@aarush50,Maharashtra,English,The new policy is disappointing.,"#policy,#traffic",96,109,Negative,The new policy is disappointing.
108243,2025-06-08 20:20:00,@anikachaudhry,Rajasthan,Hindi,मैं फिल्म देखने गया था।,#फिल्म,77,104,Neutral,मैं फिल्म देखने गया था।
108244,2025-06-08 20:21:00,@fsharaf,Rajasthan,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,54,81,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108245,2025-06-08 20:21:00,@kimaya76,Odisha,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",39,33,Negative,Traffic is crazy in Bangalore today.
108246,2025-06-08 20:21:00,@urvi05,Assam,English,Enjoying the weekend vibes!,"#weekend,#policy",73,55,Positive,Enjoying the weekend vibes!
108247,2025-06-08 20:21:00,@pihusagar,Bihar,unknown,Enjoying the weekend vibes!,"#traffic,#policy",84,76,Positive,Enjoying the weekend vibes!
108248,2025-06-08 20:22:00,@zain70,Rajasthan,unknown,Enjoying the weekend vibes!,"#policy,#traffic",73,140,Positive,Enjoying the weekend vibes!
108249,2025-06-08 20:22:00,@mkrishna,Uttar Pradesh,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,48,99,Neutral,आज मौसम बहुत अच्छा है।
108250,2025-06-08 20:22:00,@tkrish,Uttar Pradesh,English,The new policy is disappointing.,#weekend,77,135,Negative,The new policy is disappointing.
108251,2025-06-08 20:22:00,@shray42,Odisha,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,51,84,Neutral,आज मौसम बहुत अच्छा है।
108252,2025-06-08 20:23:00,@evarghese,Kerala,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,84,51,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108253,2025-06-08 20:23:00,@daravardaniya,Rajasthan,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,76,26,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108254,2025-06-08 20:23:00,@hunar27,Gujarat,English,The new policy is disappointing.,"#traffic,#weekend",54,5,Negative,The new policy is disappointing.
108255,2025-06-08 20:23:00,@yuvaanshere,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,97,163,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108256,2025-06-08 20:24:00,@amanisethi,Delhi,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",77,135,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108257,2025-06-08 20:24:00,@jivinbalan,Assam,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",11,130,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108258,2025-06-08 20:24:00,@jayantrout,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",83,125,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108259,2025-06-08 20:24:00,@anyabehl,Karnataka,unknown,Enjoying the weekend vibes!,#weekend,58,78,Positive,Enjoying the weekend vibes!
108260,2025-06-08 20:25:00,@sidhudhanuk,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,25,152,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108261,2025-06-08 20:25:00,@xthakur,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,7,113,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108262,2025-06-08 20:25:00,@mkala,Kerala,unknown,Enjoying the weekend vibes!,"#weekend,#traffic",0,8,Positive,Enjoying the weekend vibes!
108263,2025-06-08 20:25:00,@korpalemir,Odisha,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",7,166,Neutral,आज मौसम बहुत अच्छा है।
108264,2025-06-08 20:26:00,@dbutala,West Bengal,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",8,68,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108265,2025-06-08 20:26:00,@indranil98,Kerala,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",97,23,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108266,2025-06-08 20:26:00,@farhan44,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,40,111,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108267,2025-06-08 20:26:00,@jmani,Uttar Pradesh,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,65,196,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108268,2025-06-08 20:27:00,@arhaangrover,West Bengal,English,The new policy is disappointing.,"#traffic,#policy",38,139,Negative,The new policy is disappointing.
108269,2025-06-08 20:27:00,@ehsaantiwari,Odisha,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#मौसम",57,174,Neutral,आज मौसम बहुत अच्छा है।
108270,2025-06-08 20:27:00,@amann,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",97,99,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108271,2025-06-08 20:27:00,@keyavarty,Telangana,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",85,65,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108272,2025-06-08 20:28:00,@kabiraurora,Rajasthan,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",92,15,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108273,2025-06-08 20:28:00,@siyajhaveri,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,86,130,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108274,2025-06-08 20:28:00,@battapriyansh,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",16,114,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108275,2025-06-08 20:28:00,@parinaazissac,West Bengal,English,The new policy is disappointing.,"#weekend,#traffic",42,66,Negative,The new policy is disappointing.
108276,2025-06-08 20:29:00,@bhamini10,Telangana,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,97,31,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108277,2025-06-08 20:29:00,@bmahajan,Telangana,Hindi,मैं फिल्म देखने गया था।,#मौसम,34,168,Neutral,मैं फिल्म देखने गया था।
108278,2025-06-08 20:29:00,@karanahi,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,45,165,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108279,2025-06-08 20:29:00,@chokshizara,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,#फिल्म,85,96,Neutral,मैं फिल्म देखने गया था।
108280,2025-06-08 20:30:00,@iyengarkartik,Kerala,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#दिल्ली",97,64,Neutral,मैं फिल्म देखने गया था।
108281,2025-06-08 20:30:00,@xwali,Assam,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#फिल्म",39,149,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108282,2025-06-08 20:30:00,@walishlok,Telangana,English,Traffic is crazy in Bangalore today.,#traffic,46,158,Negative,Traffic is crazy in Bangalore today.
108283,2025-06-08 20:30:00,@baburiaan,Bihar,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,38,160,Neutral,मैं फिल्म देखने गया था।
108284,2025-06-08 20:31:00,@lakshaychanda,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,56,8,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108285,2025-06-08 20:31:00,@dtiwari,Kerala,Hindi,मैं फिल्म देखने गया था।,"#दिल्ली,#फिल्म",64,181,Neutral,मैं फिल्म देखने गया था।
108286,2025-06-08 20:31:00,@ojasdey,Gujarat,English,The new policy is disappointing.,#policy,93,167,Negative,The new policy is disappointing.
108287,2025-06-08 20:31:00,@omani,Karnataka,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,34,61,Neutral,मैं फिल्म देखने गया था।
108288,2025-06-08 20:32:00,@venkataramanzara,Jharkhand,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",66,115,Negative,Traffic is crazy in Bangalore today.
108289,2025-06-08 20:32:00,@kbuch,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,83,199,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108290,2025-06-08 20:32:00,@vardaniya76,Jharkhand,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,74,158,Neutral,आज मौसम बहुत अच्छा है।
108291,2025-06-08 20:32:00,@ivanaagate,Gujarat,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",40,79,Negative,Traffic is crazy in Bangalore today.
108292,2025-06-08 20:33:00,@jivikababu,Punjab,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",98,66,Neutral,आज मौसम बहुत अच्छा है।
108293,2025-06-08 20:33:00,@ushukla,Gujarat,English,The new policy is disappointing.,"#traffic,#weekend",67,98,Negative,The new policy is disappointing.
108294,2025-06-08 20:33:00,@biju25,Odisha,English,Traffic is crazy in Bangalore today.,#traffic,57,102,Negative,Traffic is crazy in Bangalore today.
108295,2025-06-08 20:33:00,@emir93,Delhi,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,39,112,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108296,2025-06-08 20:34:00,@gokulkashyap,Telangana,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,70,116,Neutral,आज मौसम बहुत अच्छा है।
108297,2025-06-08 20:34:00,@tarakoshy,Rajasthan,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,52,31,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108298,2025-06-08 20:34:00,@hrishitavasa,Telangana,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,27,96,Neutral,आज मौसम बहुत अच्छा है।
108299,2025-06-08 20:34:00,@buchkaira,Gujarat,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,92,126,Neutral,आज मौसम बहुत अच्छा है।
108300,2025-06-08 20:35:00,@taravidur,Rajasthan,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",9,145,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108301,2025-06-08 20:35:00,@stuvansachdev,Jharkhand,English,The new policy is disappointing.,"#weekend,#traffic",99,183,Negative,The new policy is disappointing.
108302,2025-06-08 20:35:00,@dixittrisha,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,86,169,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108303,2025-06-08 20:35:00,@ibalan,Delhi,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",94,19,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108304,2025-06-08 20:36:00,@asekhon,Telangana,English,The new policy is disappointing.,#weekend,72,161,Negative,The new policy is disappointing.
108305,2025-06-08 20:36:00,@phora,Telangana,English,The new policy is disappointing.,#weekend,51,166,Negative,The new policy is disappointing.
108306,2025-06-08 20:36:00,@jayan72,Maharashtra,unknown,Enjoying the weekend vibes!,"#policy,#weekend",50,113,Positive,Enjoying the weekend vibes!
108307,2025-06-08 20:36:00,@taimur39,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",78,36,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108308,2025-06-08 20:37:00,@ndeo,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",40,38,Neutral,मैं फिल्म देखने गया था।
108309,2025-06-08 20:37:00,@akarsh70,Assam,English,Traffic is crazy in Bangalore today.,#policy,79,48,Negative,Traffic is crazy in Bangalore today.
108310,2025-06-08 20:37:00,@adora,Tamil Nadu,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,32,87,Neutral,आज मौसम बहुत अच्छा है।
108311,2025-06-08 20:37:00,@fshere,Maharashtra,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#मौसम",44,80,Neutral,आज मौसम बहुत अच्छा है।
108312,2025-06-08 20:38:00,@suhana60,Gujarat,English,The new policy is disappointing.,#policy,14,144,Negative,The new policy is disappointing.
108313,2025-06-08 20:38:00,@azadmahajan,Telangana,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",3,111,Neutral,आज मौसम बहुत अच्छा है।
108314,2025-06-08 20:38:00,@salvisaanvi,Jharkhand,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",14,53,Neutral,मैं फिल्म देखने गया था।
108315,2025-06-08 20:38:00,@mandaljayan,Gujarat,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",25,49,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108316,2025-06-08 20:39:00,@butalakabir,Kerala,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,1,57,Neutral,मैं फिल्म देखने गया था।
108317,2025-06-08 20:39:00,@zachariaumang,Rajasthan,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,94,191,Neutral,आज मौसम बहुत अच्छा है।
108318,2025-06-08 20:39:00,@miraan90,Maharashtra,English,The new policy is disappointing.,#policy,20,86,Negative,The new policy is disappointing.
108319,2025-06-08 20:39:00,@pranay89,Assam,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",76,17,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108320,2025-06-08 20:40:00,@mastermamooty,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",5,59,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108321,2025-06-08 20:40:00,@indranilghosh,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",68,168,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108322,2025-06-08 20:40:00,@nishithchauhan,Delhi,English,The new policy is disappointing.,"#traffic,#policy",5,17,Negative,The new policy is disappointing.
108323,2025-06-08 20:40:00,@aarushchacko,West Bengal,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",24,101,Neutral,आज मौसम बहुत अच्छा है।
108324,2025-06-08 20:41:00,@taimurbandi,Gujarat,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,55,60,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108325,2025-06-08 20:41:00,@bosezoya,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",39,148,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108326,2025-06-08 20:41:00,@nehmat55,West Bengal,English,The new policy is disappointing.,#traffic,24,192,Negative,The new policy is disappointing.
108327,2025-06-08 20:41:00,@bhandarimiraya,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",3,96,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108328,2025-06-08 20:42:00,@shayakdhar,Delhi,English,The new policy is disappointing.,"#policy,#weekend",78,156,Negative,The new policy is disappointing.
108329,2025-06-08 20:42:00,@yashvi03,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,22,68,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108330,2025-06-08 20:42:00,@gmannan,Assam,Hindi,मैं फिल्म देखने गया था।,#फिल्म,80,87,Neutral,मैं फिल्म देखने गया था।
108331,2025-06-08 20:42:00,@rania39,Karnataka,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",73,148,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108332,2025-06-08 20:43:00,@tanyasoni,Maharashtra,English,The new policy is disappointing.,"#policy,#traffic",17,4,Negative,The new policy is disappointing.
108333,2025-06-08 20:43:00,@kartikvora,Punjab,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,78,129,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108334,2025-06-08 20:43:00,@ritvikvarghese,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,0,199,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108335,2025-06-08 20:43:00,@vihaanbumb,Uttar Pradesh,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",62,109,Negative,Traffic is crazy in Bangalore today.
108336,2025-06-08 20:44:00,@abhatti,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,49,131,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108337,2025-06-08 20:44:00,@ghosejivika,Odisha,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,3,1,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108338,2025-06-08 20:44:00,@gatikbhatnagar,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",89,196,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108339,2025-06-08 20:44:00,@suhana41,West Bengal,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",0,91,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108340,2025-06-08 20:45:00,@kavyabalakrishnan,Maharashtra,Hindi,मैं फिल्म देखने गया था।,#मौसम,94,27,Neutral,मैं फिल्म देखने गया था।
108341,2025-06-08 20:45:00,@vsridhar,Punjab,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",80,189,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108342,2025-06-08 20:45:00,@ndugar,Maharashtra,English,Traffic is crazy in Bangalore today.,#traffic,97,174,Negative,Traffic is crazy in Bangalore today.
108343,2025-06-08 20:45:00,@bhavinbhargava,West Bengal,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,79,168,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108344,2025-06-08 20:46:00,@nirvaankothari,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,37,16,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108345,2025-06-08 20:46:00,@echaudhary,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",47,146,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108346,2025-06-08 20:46:00,@tkarpe,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,72,6,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
