Tweet_ID,Timestamp,User_name,Location,Language,Tweet_text,Hashtags,ReTweets,Likes,Sentiment
108201,6/8/2025 20:10,@gardetaran,Jharkhand,English,The new policy is disappointing.,#weekend,6,173,Negative
108202,6/8/2025 20:10,@indrans60,West Bengal,English,The new policy is disappointing.,#policy,80,159,Negative
108203,6/8/2025 20:10,@obuch,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,75,194,Neutral
108204,6/8/2025 20:11,@jandra,Rajasthan,English,The new policy is disappointing.,"#weekend,#traffic",37,79,Negative
108205,6/8/2025 20:11,@vedika46,Uttar Pradesh,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",27,106,Neutral
108206,6/8/2025 20:11,@trisha46,Karnataka,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,89,46,Neutral
108207,6/8/2025 20:11,@jkaur,West Bengal,English,Traffic is crazy in Bangalore today.,#weekend,11,148,Negative
108208,6/8/2025 20:12,@golachirag,Rajasthan,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,39,156,Neutral
108209,6/8/2025 20:12,@bbehl,Punjab,English,The new policy is disappointing.,"#weekend,#traffic",1,60,Negative
108210,6/8/2025 20:12,@dchaudry,Punjab,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",89,23,Neutral
108211,6/8/2025 20:12,@xbhat,Kerala,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",2,177,Neutral
108212,6/8/2025 20:13,@qswaminathan,Kerala,English,The new policy is disappointing.,"#policy,#weekend",82,50,Negative
108213,6/8/2025 20:13,@plata,Bihar,English,The new policy is disappointing.,"#weekend,#traffic",85,33,Negative
108214,6/8/2025 20:13,@anyasalvi,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",71,100,Neutral
108215,6/8/2025 20:13,@chokshidivyansh,West Bengal,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,63,74,Neutral
108216,6/8/2025 20:14,@tdutt,Telangana,English,Enjoying the weekend vibes!,"#weekend,#traffic",47,52,Positive
108217,6/8/2025 20:14,@evaanand,Bihar,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#दिल्ली",89,126,Neutral
108218,6/8/2025 20:14,@ahana-divan,Karnataka,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,66,26,Neutral
108219,6/8/2025 20:14,@trivediromil,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",91,6,Neutral
108220,6/8/2025 20:15,@renee72,Maharashtra,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,0,63,Neutral
108221,6/8/2025 20:15,@kbakshi,Delhi,English,The new policy is disappointing.,#traffic,30,65,Negative
108222,6/8/2025 20:15,@shamikdayal,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,78,6,Neutral
108223,6/8/2025 20:15,@hsani,Maharashtra,English,Enjoying the weekend vibes!,"#weekend,#traffic",51,102,Positive
108224,6/8/2025 20:16,@cborah,Rajasthan,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,50,66,Neutral
108225,6/8/2025 20:16,@ivanakuruvilla,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,100,151,Neutral
108226,6/8/2025 20:16,@azad76,West Bengal,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#मौसम",82,36,Neutral
108227,6/8/2025 20:16,@idass,Odisha,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,56,33,Neutral
108228,6/8/2025 20:17,@kapoorneysa,Uttar Pradesh,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,99,165,Neutral
108229,6/8/2025 20:17,@nsanghvi,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",83,77,Neutral
108230,6/8/2025 20:17,@anvibandi,Rajasthan,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",11,181,Neutral
108231,6/8/2025 20:17,@shayakchawla,Rajasthan,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",32,159,Negative
108232,6/8/2025 20:18,@akhanna,Punjab,English,The new policy is disappointing.,#traffic,57,70,Negative
108233,6/8/2025 20:18,@taimurramakrishnan,Karnataka,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,22,59,Neutral
108234,6/8/2025 20:18,@madhavwarrior,Assam,English,Enjoying the weekend vibes!,"#weekend,#policy",81,77,Positive
108235,6/8/2025 20:18,@gsen,Odisha,Hindi,मैं फिल्म देखने गया था।,#फिल्म,28,171,Neutral
108236,6/8/2025 20:19,@draman,Assam,English,Enjoying the weekend vibes!,#weekend,82,165,Positive
108237,6/8/2025 20:19,@qwason,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,56,86,Neutral
108238,6/8/2025 20:19,@surprerak,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",50,192,Neutral
108239,6/8/2025 20:19,@rrajagopal,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,23,181,Neutral
108240,6/8/2025 20:20,@jayeshbalakrishnan,Uttar Pradesh,English,The new policy is disappointing.,#policy,75,42,Negative
108241,6/8/2025 20:20,@vanya53,Uttar Pradesh,English,Enjoying the weekend vibes!,"#policy,#traffic",51,185,Positive
108242,6/8/2025 20:20,@aarush50,Maharashtra,English,The new policy is disappointing.,"#policy,#traffic",96,109,Negative
108243,6/8/2025 20:20,@anikachaudhry,Rajasthan,Hindi,मैं फिल्म देखने गया था।,#फिल्म,77,104,Neutral
108244,6/8/2025 20:21,@fsharaf,Rajasthan,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,54,81,Neutral
108245,6/8/2025 20:21,@kimaya76,Odisha,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",39,33,Negative
108246,6/8/2025 20:21,@urvi05,Assam,English,Enjoying the weekend vibes!,"#weekend,#policy",73,55,Positive
108247,6/8/2025 20:21,@pihusagar,Bihar,English,Enjoying the weekend vibes!,"#traffic,#policy",84,76,Positive
108248,6/8/2025 20:22,@zain70,Rajasthan,English,Enjoying the weekend vibes!,"#policy,#traffic",73,140,Positive
108249,6/8/2025 20:22,@mkrishna,Uttar Pradesh,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,48,99,Neutral
108250,6/8/2025 20:22,@tkrish,Uttar Pradesh,English,The new policy is disappointing.,#weekend,77,135,Negative
108251,6/8/2025 20:22,@shray42,Odisha,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,51,84,Neutral
108252,6/8/2025 20:23,@evarghese,Kerala,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,84,51,Neutral
108253,6/8/2025 20:23,@daravardaniya,Rajasthan,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,76,26,Neutral
108254,6/8/2025 20:23,@hunar27,Gujarat,English,The new policy is disappointing.,"#traffic,#weekend",54,5,Negative
108255,6/8/2025 20:23,@yuvaanshere,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,97,163,Neutral
108256,6/8/2025 20:24,@amanisethi,Delhi,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",77,135,Neutral
108257,6/8/2025 20:24,@jivinbalan,Assam,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",11,130,Neutral
108258,6/8/2025 20:24,@jayantrout,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",83,125,Neutral
108259,6/8/2025 20:24,@anyabehl,Karnataka,English,Enjoying the weekend vibes!,#weekend,58,78,Positive
108260,6/8/2025 20:25,@sidhudhanuk,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,25,152,Neutral
108261,6/8/2025 20:25,@xthakur,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,7,113,Neutral
108262,6/8/2025 20:25,@mkala,Kerala,English,Enjoying the weekend vibes!,"#weekend,#traffic",0,8,Positive
108263,6/8/2025 20:25,@korpalemir,Odisha,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",7,166,Neutral
108264,6/8/2025 20:26,@dbutala,West Bengal,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",8,68,Neutral
108265,6/8/2025 20:26,@indranil98,Kerala,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",97,23,Neutral
108266,6/8/2025 20:26,@farhan44,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,40,111,Neutral
108267,6/8/2025 20:26,@jmani,Uttar Pradesh,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,65,196,Neutral
108268,6/8/2025 20:27,@arhaangrover,West Bengal,English,The new policy is disappointing.,"#traffic,#policy",38,139,Negative
108269,6/8/2025 20:27,@ehsaantiwari,Odisha,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#मौसम",57,174,Neutral
108270,6/8/2025 20:27,@amann,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",97,99,Neutral
108271,6/8/2025 20:27,@keyavarty,Telangana,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",85,65,Neutral
108272,6/8/2025 20:28,@kabiraurora,Rajasthan,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",92,15,Neutral
108273,6/8/2025 20:28,@siyajhaveri,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,86,130,Neutral
108274,6/8/2025 20:28,@battapriyansh,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",16,114,Neutral
108275,6/8/2025 20:28,@parinaazissac,West Bengal,English,The new policy is disappointing.,"#weekend,#traffic",42,66,Negative
108276,6/8/2025 20:29,@bhamini10,Telangana,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,97,31,Neutral
108277,6/8/2025 20:29,@bmahajan,Telangana,Hindi,मैं फिल्म देखने गया था।,#मौसम,34,168,Neutral
108278,6/8/2025 20:29,@karanahi,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,45,165,Neutral
108279,6/8/2025 20:29,@chokshizara,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,#फिल्म,85,96,Neutral
108280,6/8/2025 20:30,@iyengarkartik,Kerala,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#दिल्ली",97,64,Neutral
108281,6/8/2025 20:30,@xwali,Assam,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#फिल्म",39,149,Neutral
108282,6/8/2025 20:30,@walishlok,Telangana,English,Traffic is crazy in Bangalore today.,#traffic,46,158,Negative
108283,6/8/2025 20:30,@baburiaan,Bihar,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,38,160,Neutral
108284,6/8/2025 20:31,@lakshaychanda,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,56,8,Neutral
108285,6/8/2025 20:31,@dtiwari,Kerala,Hindi,मैं फिल्म देखने गया था।,"#दिल्ली,#फिल्म",64,181,Neutral
108286,6/8/2025 20:31,@ojasdey,Gujarat,English,The new policy is disappointing.,#policy,93,167,Negative
108287,6/8/2025 20:31,@omani,Karnataka,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,34,61,Neutral
108288,6/8/2025 20:32,@venkataramanzara,Jharkhand,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",66,115,Negative
108289,6/8/2025 20:32,@kbuch,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,83,199,Neutral
108290,6/8/2025 20:32,@vardaniya76,Jharkhand,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,74,158,Neutral
108291,6/8/2025 20:32,@ivanaagate,Gujarat,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",40,79,Negative
108292,6/8/2025 20:33,@jivikababu,Punjab,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",98,66,Neutral
108293,6/8/2025 20:33,@ushukla,Gujarat,English,The new policy is disappointing.,"#traffic,#weekend",67,98,Negative
108294,6/8/2025 20:33,@biju25,Odisha,English,Traffic is crazy in Bangalore today.,#traffic,57,102,Negative
108295,6/8/2025 20:33,@emir93,Delhi,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,39,112,Neutral
108296,6/8/2025 20:34,@gokulkashyap,Telangana,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,70,116,Neutral
108297,6/8/2025 20:34,@tarakoshy,Rajasthan,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,52,31,Neutral
108298,6/8/2025 20:34,@hrishitavasa,Telangana,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,27,96,Neutral
108299,6/8/2025 20:34,@buchkaira,Gujarat,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,92,126,Neutral
108300,6/8/2025 20:35,@taravidur,Rajasthan,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",9,145,Neutral
108301,6/8/2025 20:35,@stuvansachdev,Jharkhand,English,The new policy is disappointing.,"#weekend,#traffic",99,183,Negative
108302,6/8/2025 20:35,@dixittrisha,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,86,169,Neutral
108303,6/8/2025 20:35,@ibalan,Delhi,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",94,19,Neutral
108304,6/8/2025 20:36,@asekhon,Telangana,English,The new policy is disappointing.,#weekend,72,161,Negative
108305,6/8/2025 20:36,@phora,Telangana,English,The new policy is disappointing.,#weekend,51,166,Negative
108306,6/8/2025 20:36,@jayan72,Maharashtra,English,Enjoying the weekend vibes!,"#policy,#weekend",50,113,Positive
108307,6/8/2025 20:36,@taimur39,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",78,36,Neutral
108308,6/8/2025 20:37,@ndeo,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",40,38,Neutral
108309,6/8/2025 20:37,@akarsh70,Assam,English,Traffic is crazy in Bangalore today.,#policy,79,48,Negative
108310,6/8/2025 20:37,@adora,Tamil Nadu,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,32,87,Neutral
108311,6/8/2025 20:37,@fshere,Maharashtra,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#मौसम",44,80,Neutral
108312,6/8/2025 20:38,@suhana60,Gujarat,English,The new policy is disappointing.,#policy,14,144,Negative
108313,6/8/2025 20:38,@azadmahajan,Telangana,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",3,111,Neutral
108314,6/8/2025 20:38,@salvisaanvi,Jharkhand,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",14,53,Neutral
108315,6/8/2025 20:38,@mandaljayan,Gujarat,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",25,49,Neutral
108316,6/8/2025 20:39,@butalakabir,Kerala,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,1,57,Neutral
108317,6/8/2025 20:39,@zachariaumang,Rajasthan,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,94,191,Neutral
108318,6/8/2025 20:39,@miraan90,Maharashtra,English,The new policy is disappointing.,#policy,20,86,Negative
108319,6/8/2025 20:39,@pranay89,Assam,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",76,17,Neutral
108320,6/8/2025 20:40,@mastermamooty,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",5,59,Neutral
108321,6/8/2025 20:40,@indranilghosh,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",68,168,Neutral
108322,6/8/2025 20:40,@nishithchauhan,Delhi,English,The new policy is disappointing.,"#traffic,#policy",5,17,Negative
108323,6/8/2025 20:40,@aarushchacko,West Bengal,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",24,101,Neutral
108324,6/8/2025 20:41,@taimurbandi,Gujarat,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,55,60,Neutral
108325,6/8/2025 20:41,@bosezoya,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",39,148,Neutral
108326,6/8/2025 20:41,@nehmat55,West Bengal,English,The new policy is disappointing.,#traffic,24,192,Negative
108327,6/8/2025 20:41,@bhandarimiraya,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",3,96,Neutral
108328,6/8/2025 20:42,@shayakdhar,Delhi,English,The new policy is disappointing.,"#policy,#weekend",78,156,Negative
108329,6/8/2025 20:42,@yashvi03,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,22,68,Neutral
108330,6/8/2025 20:42,@gmannan,Assam,Hindi,मैं फिल्म देखने गया था।,#फिल्म,80,87,Neutral
108331,6/8/2025 20:42,@rania39,Karnataka,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",73,148,Neutral
108332,6/8/2025 20:43,@tanyasoni,Maharashtra,English,The new policy is disappointing.,"#policy,#traffic",17,4,Negative
108333,6/8/2025 20:43,@kartikvora,Punjab,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,78,129,Neutral
108334,6/8/2025 20:43,@ritvikvarghese,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,0,199,Neutral
108335,6/8/2025 20:43,@vihaanbumb,Uttar Pradesh,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",62,109,Negative
108336,6/8/2025 20:44,@abhatti,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,49,131,Neutral
108337,6/8/2025 20:44,@ghosejivika,Odisha,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,3,1,Neutral
108338,6/8/2025 20:44,@gatikbhatnagar,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",89,196,Neutral
108339,6/8/2025 20:44,@suhana41,West Bengal,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",0,91,Neutral
108340,6/8/2025 20:45,@kavyabalakrishnan,Maharashtra,Hindi,मैं फिल्म देखने गया था।,#मौसम,94,27,Neutral
108341,6/8/2025 20:45,@vsridhar,Punjab,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",80,189,Neutral
108342,6/8/2025 20:45,@ndugar,Maharashtra,English,Traffic is crazy in Bangalore today.,#traffic,97,174,Negative
108343,6/8/2025 20:45,@bhavinbhargava,West Bengal,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,79,168,Neutral
108344,6/8/2025 20:46,@nirvaankothari,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,37,16,Neutral
108345,6/8/2025 20:46,@echaudhary,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",47,146,Neutral
108346,6/8/2025 20:46,@tkarpe,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,72,6,Neutral
108347,6/8/2025 20:46,@ranbir21,Assam,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,10,87,Neutral
108348,6/8/2025 20:47,@handajivin,Uttar Pradesh,English,The new policy is disappointing.,"#policy,#weekend",26,155,Negative
108349,6/8/2025 20:47,@nayantara19,Uttar Pradesh,Hindi,मैं फिल्म देखने गया था।,#फिल्म,77,126,Neutral
108350,6/8/2025 20:47,@aliagarg,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,74,105,Neutral
108351,6/8/2025 20:47,@rajhansh,Tamil Nadu,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",80,7,Neutral
108352,6/8/2025 20:48,@vivaankapoor,West Bengal,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,95,44,Neutral
108353,6/8/2025 20:48,@sarnamanikya,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,63,11,Neutral
108354,6/8/2025 20:48,@khoslaumang,Kerala,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",45,24,Neutral
108355,6/8/2025 20:48,@sairaiyer,Odisha,English,Enjoying the weekend vibes!,#policy,36,8,Positive
108356,6/8/2025 20:49,@aarnavarma,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",10,163,Neutral
108357,6/8/2025 20:49,@anika52,Bihar,English,The new policy is disappointing.,"#policy,#traffic",0,60,Negative
108358,6/8/2025 20:49,@ydass,West Bengal,English,Traffic is crazy in Bangalore today.,#traffic,98,102,Negative
108359,6/8/2025 20:49,@yadavhridaan,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#फिल्म,86,92,Neutral
108360,6/8/2025 20:50,@waliamiraya,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",91,10,Neutral
108361,6/8/2025 20:50,@cbhasin,Uttar Pradesh,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,18,151,Neutral
108362,6/8/2025 20:50,@anayagate,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,100,138,Neutral
108363,6/8/2025 20:50,@nirvishanker,Punjab,English,Enjoying the weekend vibes!,"#traffic,#policy",91,139,Positive
108364,6/8/2025 20:51,@saksham24,Telangana,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",60,52,Neutral
108365,6/8/2025 20:51,@chandranivan,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,71,104,Neutral
108366,6/8/2025 20:51,@balaysumer,Tamil Nadu,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",88,15,Negative
108367,6/8/2025 20:51,@shalvgoel,Assam,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",24,65,Neutral
108368,6/8/2025 20:52,@duttdivit,Rajasthan,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",35,3,Neutral
108369,6/8/2025 20:52,@lakshay21,Maharashtra,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,31,181,Neutral
108370,6/8/2025 20:52,@doctormiraan,Rajasthan,English,Enjoying the weekend vibes!,#weekend,4,0,Positive
